date,d,item_id,dept_id,cat_id,store_id,state_id,units_sold,sell_price,revenue,weekday,month,year,event_name_1,event_type_1
2016-01-09,d_1807,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,19,1.68,31.919999999999998,Saturday,1,2016,,
2016-01-10,d_1808,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,11,1.68,18.48,Sunday,1,2016,,
2016-01-11,d_1809,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,13,1.68,21.84,Monday,1,2016,,
2016-01-12,d_1810,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,14,1.68,23.52,Tuesday,1,2016,,
2016-01-13,d_1811,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,7,1.68,11.76,Wednesday,1,2016,,
2016-01-14,d_1812,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,24,1.68,40.32,Thursday,1,2016,,
2016-01-15,d_1813,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,27,1.68,45.36,Friday,1,2016,,
2016-01-16,d_1814,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,22,1.68,36.96,Saturday,1,2016,,
2016-01-17,d_1815,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,12,1.68,20.16,Sunday,1,2016,,
2016-01-18,d_1816,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,10,1.68,16.8,Monday,1,2016,MartinLutherKingDay,National
2016-01-19,d_1817,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,13,1.68,21.84,Tuesday,1,2016,,
2016-01-20,d_1818,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,14,1.68,23.52,Wednesday,1,2016,,
2016-01-21,d_1819,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,11,1.68,18.48,Thursday,1,2016,,
2016-01-22,d_1820,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,15,1.68,25.2,Friday,1,2016,,
2016-01-23,d_1821,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,24,1.68,40.32,Saturday,1,2016,,
2016-01-24,d_1822,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,16,1.68,26.88,Sunday,1,2016,,
2016-01-25,d_1823,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,12,1.68,20.16,Monday,1,2016,,
2016-01-26,d_1824,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,18,1.68,30.24,Tuesday,1,2016,,
2016-01-27,d_1825,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,13,1.68,21.84,Wednesday,1,2016,,
2016-01-28,d_1826,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,16,1.68,26.88,Thursday,1,2016,,
2016-01-29,d_1827,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,15,1.68,25.2,Friday,1,2016,,
2016-01-30,d_1828,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,34,1.68,57.12,Saturday,1,2016,,
2016-01-31,d_1829,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,24,1.68,40.32,Sunday,1,2016,,
2016-02-01,d_1830,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,11,1.68,18.48,Monday,2,2016,,
2016-02-02,d_1831,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,11,1.68,18.48,Tuesday,2,2016,,
2016-02-03,d_1832,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,15,1.68,25.2,Wednesday,2,2016,,
2016-02-04,d_1833,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,11,1.68,18.48,Thursday,2,2016,,
2016-02-05,d_1834,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,14,1.68,23.52,Friday,2,2016,,
2016-02-06,d_1835,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,25,1.68,42.0,Saturday,2,2016,,
2016-02-07,d_1836,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,20,1.68,33.6,Sunday,2,2016,SuperBowl,Sporting
2016-02-08,d_1837,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,14,1.68,23.52,Monday,2,2016,,
2016-02-09,d_1838,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,12,1.68,20.16,Tuesday,2,2016,,
2016-02-10,d_1839,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,23,1.68,38.64,Wednesday,2,2016,LentStart,Religious
2016-02-11,d_1840,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,23,1.68,38.64,Thursday,2,2016,,
2016-02-12,d_1841,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,15,1.68,25.2,Friday,2,2016,,
2016-02-13,d_1842,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,32,1.68,53.76,Saturday,2,2016,,
2016-02-14,d_1843,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,20,1.68,33.6,Sunday,2,2016,ValentinesDay,Cultural
2016-02-15,d_1844,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,18,1.68,30.24,Monday,2,2016,PresidentsDay,National
2016-02-16,d_1845,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,13,1.68,21.84,Tuesday,2,2016,,
2016-02-17,d_1846,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,14,1.68,23.52,Wednesday,2,2016,LentWeek2,Religious
2016-02-18,d_1847,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,28,1.68,47.04,Thursday,2,2016,,
2016-02-19,d_1848,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,19,1.68,31.919999999999998,Friday,2,2016,,
2016-02-20,d_1849,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,28,1.68,47.04,Saturday,2,2016,,
2016-02-21,d_1850,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,23,1.68,38.64,Sunday,2,2016,,
2016-02-22,d_1851,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,14,1.68,23.52,Monday,2,2016,,
2016-02-23,d_1852,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,24,1.68,40.32,Tuesday,2,2016,,
2016-02-24,d_1853,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,10,1.68,16.8,Wednesday,2,2016,,
2016-02-25,d_1854,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,21,1.68,35.28,Thursday,2,2016,,
2016-02-26,d_1855,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,25,1.68,42.0,Friday,2,2016,,
2016-02-27,d_1856,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,29,1.68,48.72,Saturday,2,2016,,
2016-02-28,d_1857,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,27,1.68,45.36,Sunday,2,2016,,
2016-02-29,d_1858,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,12,1.68,20.16,Monday,2,2016,,
2016-03-01,d_1859,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,11,1.68,18.48,Tuesday,3,2016,,
2016-03-02,d_1860,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,20,1.68,33.6,Wednesday,3,2016,,
2016-03-03,d_1861,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,17,1.68,28.56,Thursday,3,2016,,
2016-03-04,d_1862,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,28,1.68,47.04,Friday,3,2016,,
2016-03-05,d_1863,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,29,1.68,48.72,Saturday,3,2016,,
2016-03-06,d_1864,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,24,1.68,40.32,Sunday,3,2016,,
2016-03-07,d_1865,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,22,1.68,36.96,Monday,3,2016,,
2016-03-08,d_1866,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,17,1.68,28.56,Tuesday,3,2016,,
2016-03-09,d_1867,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,19,1.68,31.919999999999998,Wednesday,3,2016,,
2016-03-10,d_1868,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,23,1.68,38.64,Thursday,3,2016,,
2016-03-11,d_1869,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,22,1.68,36.96,Friday,3,2016,,
2016-03-12,d_1870,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,31,1.68,52.08,Saturday,3,2016,,
2016-03-13,d_1871,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,34,1.68,57.12,Sunday,3,2016,,
2016-03-14,d_1872,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,19,1.68,31.919999999999998,Monday,3,2016,,
2016-03-15,d_1873,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,16,1.68,26.88,Tuesday,3,2016,,
2016-03-16,d_1874,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,9,1.68,15.12,Wednesday,3,2016,,
2016-03-17,d_1875,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,13,1.68,21.84,Thursday,3,2016,StPatricksDay,Cultural
2016-03-18,d_1876,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,13,1.68,21.84,Friday,3,2016,,
2016-03-19,d_1877,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,25,1.68,42.0,Saturday,3,2016,,
2016-03-20,d_1878,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,25,1.68,42.0,Sunday,3,2016,,
2016-03-21,d_1879,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,16,1.68,26.88,Monday,3,2016,,
2016-03-22,d_1880,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,17,1.68,28.56,Tuesday,3,2016,,
2016-03-23,d_1881,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,9,1.68,15.12,Wednesday,3,2016,,
2016-03-24,d_1882,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,12,1.68,20.16,Thursday,3,2016,Purim End,Religious
2016-03-25,d_1883,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,20,1.68,33.6,Friday,3,2016,,
2016-03-26,d_1884,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,31,1.68,52.08,Saturday,3,2016,,
2016-03-27,d_1885,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,25,1.68,42.0,Sunday,3,2016,Easter,Cultural
2016-03-28,d_1886,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,12,1.68,20.16,Monday,3,2016,,
2016-03-29,d_1887,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,16,1.68,26.88,Tuesday,3,2016,,
2016-03-30,d_1888,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,18,1.68,30.24,Wednesday,3,2016,,
2016-03-31,d_1889,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,18,1.68,30.24,Thursday,3,2016,,
2016-04-01,d_1890,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,31,1.68,52.08,Friday,4,2016,,
2016-04-02,d_1891,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,26,1.68,43.68,Saturday,4,2016,,
2016-04-03,d_1892,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,28,1.68,47.04,Sunday,4,2016,,
2016-04-04,d_1893,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,16,1.68,26.88,Monday,4,2016,,
2016-04-05,d_1894,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,16,1.68,26.88,Tuesday,4,2016,,
2016-04-06,d_1895,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,12,1.68,20.16,Wednesday,4,2016,,
2016-04-07,d_1896,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,16,1.68,26.88,Thursday,4,2016,,
2016-04-08,d_1897,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,21,1.68,35.28,Friday,4,2016,,
2016-04-09,d_1898,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,24,1.68,40.32,Saturday,4,2016,,
2016-04-10,d_1899,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,27,1.68,45.36,Sunday,4,2016,,
2016-04-11,d_1900,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,21,1.68,35.28,Monday,4,2016,,
2016-04-12,d_1901,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,17,1.68,28.56,Tuesday,4,2016,,
2016-04-13,d_1902,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,16,1.68,26.88,Wednesday,4,2016,,
2016-04-14,d_1903,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,14,1.68,23.52,Thursday,4,2016,,
2016-04-15,d_1904,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,21,1.68,35.28,Friday,4,2016,,
2016-04-16,d_1905,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,34,1.68,57.12,Saturday,4,2016,,
2016-04-17,d_1906,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,32,1.68,53.76,Sunday,4,2016,,
2016-04-18,d_1907,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,27,1.68,45.36,Monday,4,2016,,
2016-04-19,d_1908,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,14,1.68,23.52,Tuesday,4,2016,,
2016-04-20,d_1909,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,12,1.68,20.16,Wednesday,4,2016,,
2016-04-21,d_1910,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,14,1.68,23.52,Thursday,4,2016,,
2016-04-22,d_1911,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,18,1.68,30.24,Friday,4,2016,,
2016-04-23,d_1912,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,28,1.68,47.04,Saturday,4,2016,,
2016-04-24,d_1913,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,24,1.68,40.32,Sunday,4,2016,,
2016-04-25,d_1914,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,13,1.68,21.84,Monday,4,2016,,
2016-04-26,d_1915,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,13,1.68,21.84,Tuesday,4,2016,,
2016-04-27,d_1916,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,14,1.68,23.52,Wednesday,4,2016,,
2016-04-28,d_1917,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,20,1.68,33.6,Thursday,4,2016,,
2016-04-29,d_1918,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,23,1.68,38.64,Friday,4,2016,,
2016-04-30,d_1919,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,23,1.68,38.64,Saturday,4,2016,Pesach End,Religious
2016-05-01,d_1920,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,18,1.68,30.24,Sunday,5,2016,OrthodoxEaster,Religious
2016-05-02,d_1921,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,18,1.68,30.24,Monday,5,2016,,
2016-05-03,d_1922,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,22,1.68,36.96,Tuesday,5,2016,,
2016-05-04,d_1923,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,18,1.68,30.24,Wednesday,5,2016,,
2016-05-05,d_1924,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,19,1.68,31.919999999999998,Thursday,5,2016,Cinco De Mayo,Cultural
2016-05-06,d_1925,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,27,1.68,45.36,Friday,5,2016,,
2016-05-07,d_1926,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,26,1.68,43.68,Saturday,5,2016,,
2016-05-08,d_1927,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,19,1.68,31.919999999999998,Sunday,5,2016,Mother's day,Cultural
2016-05-09,d_1928,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,25,1.68,42.0,Monday,5,2016,,
2016-05-10,d_1929,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,15,1.68,25.2,Tuesday,5,2016,,
2016-05-11,d_1930,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,20,1.68,33.6,Wednesday,5,2016,,
2016-05-12,d_1931,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,24,1.68,40.32,Thursday,5,2016,,
2016-05-13,d_1932,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,20,1.68,33.6,Friday,5,2016,,
2016-05-14,d_1933,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,10,1.68,16.8,Saturday,5,2016,,
2016-05-15,d_1934,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,27,1.68,45.36,Sunday,5,2016,,
2016-05-16,d_1935,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,20,1.68,33.6,Monday,5,2016,,
2016-05-17,d_1936,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,20,1.68,33.6,Tuesday,5,2016,,
2016-05-18,d_1937,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,16,1.68,26.88,Wednesday,5,2016,,
2016-05-19,d_1938,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,22,1.68,36.96,Thursday,5,2016,,
2016-05-20,d_1939,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,31,1.68,52.08,Friday,5,2016,,
2016-05-21,d_1940,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,30,1.68,50.4,Saturday,5,2016,,
2016-05-22,d_1941,FOODS_3_694,FOODS_3,FOODS,WI_1,WI,32,1.68,53.76,Sunday,5,2016,,
2015-05-24,d_1577,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,14,2.98,41.72,Sunday,5,2015,,
2015-05-25,d_1578,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,21,2.98,62.58,Monday,5,2015,MemorialDay,National
2015-05-26,d_1579,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,9,2.98,26.82,Tuesday,5,2015,,
2015-05-27,d_1580,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,12,2.98,35.76,Wednesday,5,2015,,
2015-05-28,d_1581,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,7,2.98,20.86,Thursday,5,2015,,
2015-05-29,d_1582,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,17,2.98,50.66,Friday,5,2015,,
2015-05-30,d_1583,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,15,2.98,44.7,Saturday,5,2015,,
2015-05-31,d_1584,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,22,2.98,65.56,Sunday,5,2015,,
2015-06-01,d_1585,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,19,2.98,56.62,Monday,6,2015,,
2015-06-02,d_1586,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,21,2.98,62.58,Tuesday,6,2015,,
2015-06-03,d_1587,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,14,2.98,41.72,Wednesday,6,2015,,
2015-06-04,d_1588,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,15,2.98,44.7,Thursday,6,2015,NBAFinalsStart,Sporting
2015-06-05,d_1589,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,28,2.98,83.44,Friday,6,2015,,
2015-06-06,d_1590,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,35,2.98,104.3,Saturday,6,2015,,
2015-06-07,d_1591,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,27,2.98,80.46,Sunday,6,2015,,
2015-06-08,d_1592,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,23,2.98,68.54,Monday,6,2015,,
2015-06-09,d_1593,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,14,2.98,41.72,Tuesday,6,2015,,
2015-06-10,d_1594,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,25,2.98,74.5,Wednesday,6,2015,,
2015-06-11,d_1595,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,18,2.98,53.64,Thursday,6,2015,,
2015-06-12,d_1596,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,25,2.98,74.5,Friday,6,2015,,
2015-06-13,d_1597,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,29,2.98,86.42,Saturday,6,2015,,
2015-06-14,d_1598,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,31,2.98,92.38,Sunday,6,2015,,
2015-06-15,d_1599,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,21,2.98,62.58,Monday,6,2015,,
2015-06-16,d_1600,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,33,2.98,98.34,Tuesday,6,2015,NBAFinalsEnd,Sporting
2015-06-17,d_1601,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,9,2.98,26.82,Wednesday,6,2015,,
2015-06-18,d_1602,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,26,2.98,77.48,Thursday,6,2015,Ramadan starts,Religious
2015-06-19,d_1603,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,36,2.98,107.28,Friday,6,2015,,
2015-06-20,d_1604,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,34,2.98,101.32,Saturday,6,2015,,
2015-06-21,d_1605,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,21,2.98,62.58,Sunday,6,2015,Father's day,Cultural
2015-06-22,d_1606,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,19,2.98,56.62,Monday,6,2015,,
2015-06-23,d_1607,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,19,2.98,56.62,Tuesday,6,2015,,
2015-06-24,d_1608,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,18,2.98,53.64,Wednesday,6,2015,,
2015-06-25,d_1609,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,35,2.98,104.3,Thursday,6,2015,,
2015-06-26,d_1610,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,44,2.98,131.12,Friday,6,2015,,
2015-06-27,d_1611,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,29,2.98,86.42,Saturday,6,2015,,
2015-06-28,d_1612,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,20,2.98,59.6,Sunday,6,2015,,
2015-06-29,d_1613,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,27,2.98,80.46,Monday,6,2015,,
2015-06-30,d_1614,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,25,2.98,74.5,Tuesday,6,2015,,
2015-07-01,d_1615,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,44,2.98,131.12,Wednesday,7,2015,,
2015-07-02,d_1616,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,51,2.98,151.98,Thursday,7,2015,,
2015-07-03,d_1617,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,88,2.98,262.24,Friday,7,2015,,
2015-07-04,d_1618,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,42,2.98,125.16,Saturday,7,2015,IndependenceDay,National
2015-07-05,d_1619,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,25,2.98,74.5,Sunday,7,2015,,
2015-07-06,d_1620,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,20,2.98,59.6,Monday,7,2015,,
2015-07-07,d_1621,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,21,2.98,62.58,Tuesday,7,2015,,
2015-07-08,d_1622,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,23,2.98,68.54,Wednesday,7,2015,,
2015-07-09,d_1623,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,30,2.98,89.4,Thursday,7,2015,,
2015-07-10,d_1624,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,37,2.98,110.26,Friday,7,2015,,
2015-07-11,d_1625,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,32,2.98,95.36,Saturday,7,2015,,
2015-07-12,d_1626,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,24,2.98,71.52,Sunday,7,2015,,
2015-07-13,d_1627,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,16,2.98,47.68,Monday,7,2015,,
2015-07-14,d_1628,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,25,2.98,74.5,Tuesday,7,2015,,
2015-07-15,d_1629,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,33,2.98,98.34,Wednesday,7,2015,,
2015-07-16,d_1630,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,22,2.98,65.56,Thursday,7,2015,,
2015-07-17,d_1631,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,22,2.98,65.56,Friday,7,2015,,
2015-07-18,d_1632,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,27,2.98,80.46,Saturday,7,2015,Eid al-Fitr,Religious
2015-07-19,d_1633,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,29,2.98,86.42,Sunday,7,2015,,
2015-07-20,d_1634,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,15,2.98,44.7,Monday,7,2015,,
2015-07-21,d_1635,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,18,2.98,53.64,Tuesday,7,2015,,
2015-07-22,d_1636,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,25,2.98,74.5,Wednesday,7,2015,,
2015-07-23,d_1637,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,21,2.98,62.58,Thursday,7,2015,,
2015-07-24,d_1638,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,26,2.98,77.48,Friday,7,2015,,
2015-07-25,d_1639,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,19,2.98,56.62,Saturday,7,2015,,
2015-07-26,d_1640,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,27,2.98,80.46,Sunday,7,2015,,
2015-07-27,d_1641,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,18,2.98,53.64,Monday,7,2015,,
2015-07-28,d_1642,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,18,2.98,53.64,Tuesday,7,2015,,
2015-07-29,d_1643,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,14,2.98,41.72,Wednesday,7,2015,,
2015-07-30,d_1644,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,13,2.98,38.74,Thursday,7,2015,,
2015-07-31,d_1645,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,16,2.98,47.68,Friday,7,2015,,
2015-08-01,d_1646,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,21,2.98,62.58,Saturday,8,2015,,
2015-08-02,d_1647,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,19,2.98,56.62,Sunday,8,2015,,
2015-08-03,d_1648,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,3,2.98,8.94,Monday,8,2015,,
2015-08-04,d_1649,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,13,2.98,38.74,Tuesday,8,2015,,
2015-08-05,d_1650,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,15,2.98,44.7,Wednesday,8,2015,,
2015-08-06,d_1651,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,12,2.98,35.76,Thursday,8,2015,,
2015-08-07,d_1652,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,7,2.98,20.86,Friday,8,2015,,
2015-08-08,d_1653,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,13,2.98,38.74,Saturday,8,2015,,
2015-08-09,d_1654,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,8,2.98,23.84,Sunday,8,2015,,
2015-08-10,d_1655,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,8,2.98,23.84,Monday,8,2015,,
2015-08-11,d_1656,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,11,2.98,32.78,Tuesday,8,2015,,
2015-08-12,d_1657,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,6,2.98,17.88,Wednesday,8,2015,,
2015-08-13,d_1658,FOODS_3_702,FOODS_3,FOODS,WI_1,WI,11,2.98,32.78,Thursday,8,2015,,
